"4156","WNL09","5428","WENDT LABS","DIN OWNER","Y","N","N","N","","800 MAIN STREET","WINNIPEG","MANITOBA","CANADA","R2W 3R4","3506"
"82428","","10835","ROCKLINE INDUSTRIES","DIN OWNER","Y","Y","Y","","","4343 SOUTH TAYLOR DR.","SHEBOYGAN","WISCONSIN","UNITED STATES","53081",""
"82417","","10835","ROCKLINE INDUSTRIES","DIN OWNER","Y","Y","Y","","","4343 SOUTH TAYLOR DR.","SHEBOYGAN","WISCONSIN","UNITED STATES","53081",""
"83084","","10835","ROCKLINE INDUSTRIES","DIN OWNER","Y","Y","Y","","","4343 SOUTH TAYLOR DR.","SHEBOYGAN","WISCONSIN","UNITED STATES","53081",""
"83511","","10835","ROCKLINE INDUSTRIES","DIN OWNER","Y","Y","Y","","","4343 SOUTH TAYLOR DR.","SHEBOYGAN","WISCONSIN","UNITED STATES","53081",""
"83623","","10835","ROCKLINE INDUSTRIES","DIN OWNER","Y","Y","Y","","","4343 SOUTH TAYLOR DR.","SHEBOYGAN","WISCONSIN","UNITED STATES","53081",""
"83682","","10835","ROCKLINE INDUSTRIES","DIN OWNER","Y","Y","Y","","","4343 SOUTH TAYLOR DR.","SHEBOYGAN","WISCONSIN","UNITED STATES","53081",""
"84373","","10835","ROCKLINE INDUSTRIES","DIN OWNER","Y","Y","Y","","","4343 SOUTH TAYLOR DR.","SHEBOYGAN","WISCONSIN","UNITED STATES","53081",""
"84999","","10835","ROCKLINE INDUSTRIES","DIN OWNER","Y","Y","Y","","","4343 SOUTH TAYLOR DR.","SHEBOYGAN","WISCONSIN","UNITED STATES","53081",""
"86118","","10835","ROCKLINE INDUSTRIES","DIN OWNER","Y","Y","Y","","","4343 SOUTH TAYLOR DR.","SHEBOYGAN","WISCONSIN","UNITED STATES","53081",""
"72889","","11419","NO RINSE LABORATORIES, LLC","DIN OWNER","Y","Y","N","","","868 PLEASANT VALLEY DRIVE","SPRINGBORO","OHIO","UNITED STATES","45066",""
"73358","","11440","GENERAL MOTORS OF CANADA LIMITED","DIN OWNER","Y","N","Y","","","1908 COLONEL SAM DRIVE","OSHAWA","ONTARIO","CANADA","L1H 8P7",""
"84307","","11447","DERMATOLOGICAL SOLUTIONS INC.","DIN OWNER","Y","Y","Y","","","108 AVENUE ROAD","TORONTO","ONTARIO","CANADA","M5R 2H3",""
"1954","","11482","AMPHASTAR PHARMACEUTICALS, INC.","DIN OWNER","Y","Y","Y","","","11570 SIXTH STREET","RANCHO CUCAMONGA","CALIFORNIA","UNITED STATES","91730",""
"16584","","10235","JACOBUS PHARMACEUTICAL COMPANY, INC.","DIN OWNER","Y","N","N","","","37 CLEVELAND LANE","PRINCETON","NEW JERSEY","UNITED STATES","08540","5290"
"12396","","10841","CERTOL INTERNATIONAL, LLC.","DIN OWNER","Y","Y","Y","","","6120 E 58TH AVE","COMMERCE CITY","COLORADO","UNITED STATES","80022-3971",""
"50814","","10841","CERTOL INTERNATIONAL, LLC.","DIN OWNER","Y","Y","Y","","","6120 E 58TH AVE","COMMERCE CITY","COLORADO","UNITED STATES","80022-3971",""
"77454","","11545","THE BUCKLEY'S COMPANY","DIN OWNER","Y","N","Y","","500","7125 MISSISSAUGA ROAD","MISSISSAUGA","ONTARIO","CANADA","L5N 0C2",""
"10675","","11545","THE BUCKLEY'S COMPANY","DIN OWNER","Y","N","Y","","500","7125 MISSISSAUGA ROAD","MISSISSAUGA","ONTARIO","CANADA","L5N 0C2",""
"41646","","11545","THE BUCKLEY'S COMPANY","DIN OWNER","Y","N","Y","","500","7125 MISSISSAUGA ROAD","MISSISSAUGA","ONTARIO","CANADA","L5N 0C2",""
"66361","","11545","THE BUCKLEY'S COMPANY","DIN OWNER","Y","N","Y","","500","7125 MISSISSAUGA ROAD","MISSISSAUGA","ONTARIO","CANADA","L5N 0C2",""
"64773","","11545","THE BUCKLEY'S COMPANY","DIN OWNER","Y","N","Y","","500","7125 MISSISSAUGA ROAD","MISSISSAUGA","ONTARIO","CANADA","L5N 0C2",""
"7354","","11545","THE BUCKLEY'S COMPANY","DIN OWNER","Y","N","Y","","500","7125 MISSISSAUGA ROAD","MISSISSAUGA","ONTARIO","CANADA","L5N 0C2",""
"16177","","11545","THE BUCKLEY'S COMPANY","DIN OWNER","Y","N","Y","","500","7125 MISSISSAUGA ROAD","MISSISSAUGA","ONTARIO","CANADA","L5N 0C2",""
"50217","","11545","THE BUCKLEY'S COMPANY","DIN OWNER","Y","N","Y","","500","7125 MISSISSAUGA ROAD","MISSISSAUGA","ONTARIO","CANADA","L5N 0C2",""
"65250","","11545","THE BUCKLEY'S COMPANY","DIN OWNER","Y","N","Y","","500","7125 MISSISSAUGA ROAD","MISSISSAUGA","ONTARIO","CANADA","L5N 0C2",""
"65249","","11545","THE BUCKLEY'S COMPANY","DIN OWNER","Y","N","Y","","500","7125 MISSISSAUGA ROAD","MISSISSAUGA","ONTARIO","CANADA","L5N 0C2",""
"79278","","11545","THE BUCKLEY'S COMPANY","DIN OWNER","Y","N","Y","","500","7125 MISSISSAUGA ROAD","MISSISSAUGA","ONTARIO","CANADA","L5N 0C2",""
"76530","","11545","THE BUCKLEY'S COMPANY","DIN OWNER","Y","N","Y","","500","7125 MISSISSAUGA ROAD","MISSISSAUGA","ONTARIO","CANADA","L5N 0C2",""
"79269","","11545","THE BUCKLEY'S COMPANY","DIN OWNER","Y","N","Y","","500","7125 MISSISSAUGA ROAD","MISSISSAUGA","ONTARIO","CANADA","L5N 0C2",""
"82152","","11545","THE BUCKLEY'S COMPANY","DIN OWNER","Y","N","Y","","500","7125 MISSISSAUGA ROAD","MISSISSAUGA","ONTARIO","CANADA","L5N 0C2",""
"82084","","11545","THE BUCKLEY'S COMPANY","DIN OWNER","Y","N","Y","","500","7125 MISSISSAUGA ROAD","MISSISSAUGA","ONTARIO","CANADA","L5N 0C2",""
"83190","","11545","THE BUCKLEY'S COMPANY","DIN OWNER","Y","N","Y","","500","7125 MISSISSAUGA ROAD","MISSISSAUGA","ONTARIO","CANADA","L5N 0C2",""
"83532","","11545","THE BUCKLEY'S COMPANY","DIN OWNER","Y","N","Y","","500","7125 MISSISSAUGA ROAD","MISSISSAUGA","ONTARIO","CANADA","L5N 0C2",""
"84160","","11545","THE BUCKLEY'S COMPANY","DIN OWNER","Y","N","Y","","500","7125 MISSISSAUGA ROAD","MISSISSAUGA","ONTARIO","CANADA","L5N 0C2",""
"84236","","11545","THE BUCKLEY'S COMPANY","DIN OWNER","Y","N","Y","","500","7125 MISSISSAUGA ROAD","MISSISSAUGA","ONTARIO","CANADA","L5N 0C2",""
"68862","","10241","I&I PRODUCTS INC","DIN OWNER","Y","Y","Y","","B3","3911 BRANDON ST. S.E.","CALGARY","ALBERTA","CANADA","T2G 4A7",""
"69792","","10405","LE GROUPE ULTRAPAC","DIN OWNER","Y","N","N","","","1899 LIONEL BERTRAND","BOISBRIAND","QUEBEC","CANADA","J7H 1N8",""
"74361","","10405","LE GROUPE ULTRAPAC","DIN OWNER","Y","N","N","","","1899 LIONEL BERTRAND","BOISBRIAND","QUEBEC","CANADA","J7H 1N8",""
"69880","","10405","LE GROUPE ULTRAPAC","DIN OWNER","Y","N","N","","","1899 LIONEL BERTRAND","BOISBRIAND","QUEBEC","CANADA","J7H 1N8",""
"70224","","10405","LE GROUPE ULTRAPAC","DIN OWNER","Y","N","N","","","1899 LIONEL BERTRAND","BOISBRIAND","QUEBEC","CANADA","J7H 1N8",""
"74079","","10405","LE GROUPE ULTRAPAC","DIN OWNER","Y","N","N","","","1899 LIONEL BERTRAND","BOISBRIAND","QUEBEC","CANADA","J7H 1N8",""
"84702","","10405","LE GROUPE ULTRAPAC","DIN OWNER","Y","N","N","","","1899 LIONEL BERTRAND","BOISBRIAND","QUEBEC","CANADA","J7H 1N8",""
"86573","","10405","LE GROUPE ULTRAPAC","DIN OWNER","Y","N","N","","","1899 LIONEL BERTRAND","BOISBRIAND","QUEBEC","CANADA","J7H 1N8",""
"60506","YLC95","5462","CALIFORNIA NORTH","DIN OWNER","Y","N","N","N","","","SAUSALITO","CALIFORNIA","UNITED STATES","94966-2820","2820"
"50532","","7238","CMI COSMETIC MANUFACTURERS INC.","DIN OWNER","Y","Y","Y","N","","90 MOYAL COURT","CONCORD","ONTARIO","CANADA","L4K 4R8",""
"84406","","10431","GARNIER CANADA","DIN OWNER","Y","N","N","","","4895 HICKMORE","MONTREAL","QUEBEC","CANADA","H4T 1K5",""
"83582","","10431","GARNIER CANADA","DIN OWNER","Y","N","N","","","4895 HICKMORE","MONTREAL","QUEBEC","CANADA","H4T 1K5",""
"83604","","10431","GARNIER CANADA","DIN OWNER","Y","N","N","","","4895 HICKMORE","MONTREAL","QUEBEC","CANADA","H4T 1K5",""
"83605","","10431","GARNIER CANADA","DIN OWNER","Y","N","N","","","4895 HICKMORE","MONTREAL","QUEBEC","CANADA","H4T 1K5",""
"83606","","10431","GARNIER CANADA","DIN OWNER","Y","N","N","","","4895 HICKMORE","MONTREAL","QUEBEC","CANADA","H4T 1K5",""
"83899","","10431","GARNIER CANADA","DIN OWNER","Y","N","N","","","4895 HICKMORE","MONTREAL","QUEBEC","CANADA","H4T 1K5",""
"84099","","10431","GARNIER CANADA","DIN OWNER","Y","N","N","","","4895 HICKMORE","MONTREAL","QUEBEC","CANADA","H4T 1K5",""
"85864","","10431","GARNIER CANADA","DIN OWNER","Y","N","N","","","4895 HICKMORE","MONTREAL","QUEBEC","CANADA","H4T 1K5",""
"85315","","10431","GARNIER CANADA","DIN OWNER","Y","N","N","","","4895 HICKMORE","MONTREAL","QUEBEC","CANADA","H4T 1K5",""
"6526","RAF10","4993","RAFTER 8 PRODUCTS INC.","DIN OWNER","Y","Y","Y","N","","4746 14TH STREET N.E.","CALGARY","ALBERTA","CANADA","T2E 6L7",""
"9524","RAF10","4993","RAFTER 8 PRODUCTS INC.","DIN OWNER","Y","Y","Y","N","","4746 14TH STREET N.E.","CALGARY","ALBERTA","CANADA","T2E 6L7",""
"9525","RAF10","4993","RAFTER 8 PRODUCTS INC.","DIN OWNER","Y","Y","Y","N","","4746 14TH STREET N.E.","CALGARY","ALBERTA","CANADA","T2E 6L7",""
"9526","RAF10","4993","RAFTER 8 PRODUCTS INC.","DIN OWNER","Y","Y","Y","N","","4746 14TH STREET N.E.","CALGARY","ALBERTA","CANADA","T2E 6L7",""
"9527","RAF10","4993","RAFTER 8 PRODUCTS INC.","DIN OWNER","Y","Y","Y","N","","4746 14TH STREET N.E.","CALGARY","ALBERTA","CANADA","T2E 6L7",""
"9528","RAF10","4993","RAFTER 8 PRODUCTS INC.","DIN OWNER","Y","Y","Y","N","","4746 14TH STREET N.E.","CALGARY","ALBERTA","CANADA","T2E 6L7",""
"9569","RAF10","4993","RAFTER 8 PRODUCTS INC.","DIN OWNER","Y","Y","Y","N","","4746 14TH STREET N.E.","CALGARY","ALBERTA","CANADA","T2E 6L7",""
"75771","RAF10","4993","RAFTER 8 PRODUCTS INC.","DIN OWNER","Y","Y","Y","N","","4746 14TH STREET N.E.","CALGARY","ALBERTA","CANADA","T2E 6L7",""
"79961","RAF10","4993","RAFTER 8 PRODUCTS INC.","DIN OWNER","Y","Y","Y","N","","4746 14TH STREET N.E.","CALGARY","ALBERTA","CANADA","T2E 6L7",""
"77615","RAF10","4993","RAFTER 8 PRODUCTS INC.","DIN OWNER","Y","Y","Y","N","","4746 14TH STREET N.E.","CALGARY","ALBERTA","CANADA","T2E 6L7",""
"73240","RAF10","4993","RAFTER 8 PRODUCTS INC.","DIN OWNER","Y","Y","Y","N","","4746 14TH STREET N.E.","CALGARY","ALBERTA","CANADA","T2E 6L7",""
"77433","RAF10","4993","RAFTER 8 PRODUCTS INC.","DIN OWNER","Y","Y","Y","N","","4746 14TH STREET N.E.","CALGARY","ALBERTA","CANADA","T2E 6L7",""
"78467","RAF10","4993","RAFTER 8 PRODUCTS INC.","DIN OWNER","Y","Y","Y","N","","4746 14TH STREET N.E.","CALGARY","ALBERTA","CANADA","T2E 6L7",""
"75524","RAF10","4993","RAFTER 8 PRODUCTS INC.","DIN OWNER","Y","Y","Y","N","","4746 14TH STREET N.E.","CALGARY","ALBERTA","CANADA","T2E 6L7",""
"81932","RAF10","4993","RAFTER 8 PRODUCTS INC.","DIN OWNER","Y","Y","Y","N","","4746 14TH STREET N.E.","CALGARY","ALBERTA","CANADA","T2E 6L7",""
"81933","RAF10","4993","RAFTER 8 PRODUCTS INC.","DIN OWNER","Y","Y","Y","N","","4746 14TH STREET N.E.","CALGARY","ALBERTA","CANADA","T2E 6L7",""
"83457","RAF10","4993","RAFTER 8 PRODUCTS INC.","DIN OWNER","Y","Y","Y","N","","4746 14TH STREET N.E.","CALGARY","ALBERTA","CANADA","T2E 6L7",""
"83603","RAF10","4993","RAFTER 8 PRODUCTS INC.","DIN OWNER","Y","Y","Y","N","","4746 14TH STREET N.E.","CALGARY","ALBERTA","CANADA","T2E 6L7",""
"87327","RAF10","4993","RAFTER 8 PRODUCTS INC.","DIN OWNER","Y","Y","Y","N","","4746 14TH STREET N.E.","CALGARY","ALBERTA","CANADA","T2E 6L7",""
"50959","GAC08","4225","GALDERMA CANADA INC.","DIN OWNER","Y","Y","Y","N","","105 COMMERCE VALLEY DRIVE WEST, SUITE 300","THORNHILL","ONTARIO","CANADA","L3T 7W3",""
"11658","GAC08","4225","GALDERMA CANADA INC.","DIN OWNER","Y","Y","Y","N","","105 COMMERCE VALLEY DRIVE WEST, SUITE 300","THORNHILL","ONTARIO","CANADA","L3T 7W3",""
"11657","GAC08","4225","GALDERMA CANADA INC.","DIN OWNER","Y","Y","Y","N","","105 COMMERCE VALLEY DRIVE WEST, SUITE 300","THORNHILL","ONTARIO","CANADA","L3T 7W3",""
"13311","GAC08","4225","GALDERMA CANADA INC.","DIN OWNER","Y","Y","Y","N","","105 COMMERCE VALLEY DRIVE WEST, SUITE 300","THORNHILL","ONTARIO","CANADA","L3T 7W3",""
"11862","GAC08","4225","GALDERMA CANADA INC.","DIN OWNER","Y","Y","Y","N","","105 COMMERCE VALLEY DRIVE WEST, SUITE 300","THORNHILL","ONTARIO","CANADA","L3T 7W3",""
"14500","GAC08","4225","GALDERMA CANADA INC.","DIN OWNER","Y","Y","Y","N","","105 COMMERCE VALLEY DRIVE WEST, SUITE 300","THORNHILL","ONTARIO","CANADA","L3T 7W3",""
"17137","GAC08","4225","GALDERMA CANADA INC.","DIN OWNER","Y","Y","Y","N","","105 COMMERCE VALLEY DRIVE WEST, SUITE 300","THORNHILL","ONTARIO","CANADA","L3T 7W3",""
"17138","GAC08","4225","GALDERMA CANADA INC.","DIN OWNER","Y","Y","Y","N","","105 COMMERCE VALLEY DRIVE WEST, SUITE 300","THORNHILL","ONTARIO","CANADA","L3T 7W3",""
"20107","GAC08","4225","GALDERMA CANADA INC.","DIN OWNER","Y","Y","Y","N","","105 COMMERCE VALLEY DRIVE WEST, SUITE 300","THORNHILL","ONTARIO","CANADA","L3T 7W3",""
"43445","GAC08","4225","GALDERMA CANADA INC.","DIN OWNER","Y","Y","Y","N","","105 COMMERCE VALLEY DRIVE WEST, SUITE 300","THORNHILL","ONTARIO","CANADA","L3T 7W3",""
"17824","GAC08","4225","GALDERMA CANADA INC.","DIN OWNER","Y","Y","Y","N","","105 COMMERCE VALLEY DRIVE WEST, SUITE 300","THORNHILL","ONTARIO","CANADA","L3T 7W3",""
"66546","GAC08","4225","GALDERMA CANADA INC.","DIN OWNER","Y","Y","Y","N","","105 COMMERCE VALLEY DRIVE WEST, SUITE 300","THORNHILL","ONTARIO","CANADA","L3T 7W3",""
"80135","GAC08","4225","GALDERMA CANADA INC.","DIN OWNER","Y","Y","Y","N","","105 COMMERCE VALLEY DRIVE WEST, SUITE 300","THORNHILL","ONTARIO","CANADA","L3T 7W3",""
"67232","GAC08","4225","GALDERMA CANADA INC.","DIN OWNER","Y","Y","Y","N","","105 COMMERCE VALLEY DRIVE WEST, SUITE 300","THORNHILL","ONTARIO","CANADA","L3T 7W3",""
"72542","GAC08","4225","GALDERMA CANADA INC.","DIN OWNER","Y","Y","Y","N","","105 COMMERCE VALLEY DRIVE WEST, SUITE 300","THORNHILL","ONTARIO","CANADA","L3T 7W3",""
"74162","GAC08","4225","GALDERMA CANADA INC.","DIN OWNER","Y","Y","Y","N","","105 COMMERCE VALLEY DRIVE WEST, SUITE 300","THORNHILL","ONTARIO","CANADA","L3T 7W3",""
"74161","GAC08","4225","GALDERMA CANADA INC.","DIN OWNER","Y","Y","Y","N","","105 COMMERCE VALLEY DRIVE WEST, SUITE 300","THORNHILL","ONTARIO","CANADA","L3T 7W3",""
"78510","GAC08","4225","GALDERMA CANADA INC.","DIN OWNER","Y","Y","Y","N","","105 COMMERCE VALLEY DRIVE WEST, SUITE 300","THORNHILL","ONTARIO","CANADA","L3T 7W3",""
"78314","GAC08","4225","GALDERMA CANADA INC.","DIN OWNER","Y","Y","Y","N","","105 COMMERCE VALLEY DRIVE WEST, SUITE 300","THORNHILL","ONTARIO","CANADA","L3T 7W3",""
"75946","GAC08","4225","GALDERMA CANADA INC.","DIN OWNER","Y","Y","Y","N","","105 COMMERCE VALLEY DRIVE WEST, SUITE 300","THORNHILL","ONTARIO","CANADA","L3T 7W3",""
"77752","GAC08","4225","GALDERMA CANADA INC.","DIN OWNER","Y","Y","Y","N","","105 COMMERCE VALLEY DRIVE WEST, SUITE 300","THORNHILL","ONTARIO","CANADA","L3T 7W3",""
"80876","GAC08","4225","GALDERMA CANADA INC.","DIN OWNER","Y","Y","Y","N","","105 COMMERCE VALLEY DRIVE WEST, SUITE 300","THORNHILL","ONTARIO","CANADA","L3T 7W3",""
"82422","GAC08","4225","GALDERMA CANADA INC.","DIN OWNER","Y","Y","Y","N","","105 COMMERCE VALLEY DRIVE WEST, SUITE 300","THORNHILL","ONTARIO","CANADA","L3T 7W3",""
"85986","GAC08","4225","GALDERMA CANADA INC.","DIN OWNER","Y","Y","Y","N","","105 COMMERCE VALLEY DRIVE WEST, SUITE 300","THORNHILL","ONTARIO","CANADA","L3T 7W3",""
"85075","GAC08","4225","GALDERMA CANADA INC.","DIN OWNER","Y","Y","Y","N","","105 COMMERCE VALLEY DRIVE WEST, SUITE 300","THORNHILL","ONTARIO","CANADA","L3T 7W3",""
"86128","GAC08","4225","GALDERMA CANADA INC.","DIN OWNER","Y","Y","Y","N","","105 COMMERCE VALLEY DRIVE WEST, SUITE 300","THORNHILL","ONTARIO","CANADA","L3T 7W3",""
"9158","","10103","DELAVAL INC.","DIN OWNER","Y","N","N","","","150-B JAMESON DRIVE","PETERBOROUGH","ONTARIO","CANADA","K9J 7B7","P.O. BOX 4600"
"76973","","10103","DELAVAL INC.","DIN OWNER","Y","N","N","","","150-B JAMESON DRIVE","PETERBOROUGH","ONTARIO","CANADA","K9J 7B7","P.O. BOX 4600"
"12540","","10103","DELAVAL INC.","DIN OWNER","Y","N","N","","","150-B JAMESON DRIVE","PETERBOROUGH","ONTARIO","CANADA","K9J 7B7","P.O. BOX 4600"
"60155","","10103","DELAVAL INC.","DIN OWNER","Y","N","N","","","150-B JAMESON DRIVE","PETERBOROUGH","ONTARIO","CANADA","K9J 7B7","P.O. BOX 4600"
"85825","","10103","DELAVAL INC.","DIN OWNER","Y","N","N","","","150-B JAMESON DRIVE","PETERBOROUGH","ONTARIO","CANADA","K9J 7B7","P.O. BOX 4600"
"84552","","10103","DELAVAL INC.","DIN OWNER","Y","N","N","","","150-B JAMESON DRIVE","PETERBOROUGH","ONTARIO","CANADA","K9J 7B7","P.O. BOX 4600"
"9157","AAV08","3523","ALFA LAVAL AGRI","DIN OWNER","Y","N","N","N","","150-B JAMESON DRIVE","PETERBOROUGH","ONTARIO","CANADA","K9J 7B7",""
"9160","AAV08","3523","ALFA LAVAL AGRI","DIN OWNER","Y","N","N","N","","150-B JAMESON DRIVE","PETERBOROUGH","ONTARIO","CANADA","K9J 7B7",""
"9161","AAV08","3523","ALFA LAVAL AGRI","DIN OWNER","Y","N","N","N","","150-B JAMESON DRIVE","PETERBOROUGH","ONTARIO","CANADA","K9J 7B7",""
"75619","","11279","INO THERAPEUTICS","DIN OWNER","Y","Y","Y","","","PERRYVILLE III CORPORATE PARK, 53 FRONTAGE ROAD, THIRD FLOOR","HAMPTON","NEW JERSEY","UNITED STATES","08827-9001","9001"
"75618","","11279","INO THERAPEUTICS","DIN OWNER","Y","Y","Y","","","PERRYVILLE III CORPORATE PARK, 53 FRONTAGE ROAD, THIRD FLOOR","HAMPTON","NEW JERSEY","UNITED STATES","08827-9001","9001"
"87454","","10927","PUR MINERALS","DIN OWNER","Y","Y","Y","","200","3715 NORTHSIDE PKWY, BLDG 200","ATLANTA","GEORGIA","UNITED STATES","30327",""
"13031","TOP95","5279","TOMLYN PRODUCTS DIVISION OF VETOQUINOL USA INC.","DIN OWNER","Y","Y","Y","N","","4250 N SYLVANIA AVE","FORT WORTH","TEXAS","UNITED STATES","76137",""
"11785","TOP95","5279","TOMLYN PRODUCTS DIVISION OF VETOQUINOL USA INC.","DIN OWNER","Y","Y","Y","N","","4250 N SYLVANIA AVE","FORT WORTH","TEXAS","UNITED STATES","76137",""
"11116","TOP95","5279","TOMLYN PRODUCTS DIVISION OF VETOQUINOL USA INC.","DIN OWNER","Y","Y","Y","N","","4250 N SYLVANIA AVE","FORT WORTH","TEXAS","UNITED STATES","76137",""
"6398","TOP95","5279","TOMLYN PRODUCTS DIVISION OF VETOQUINOL USA INC.","DIN OWNER","Y","Y","Y","N","","4250 N SYLVANIA AVE","FORT WORTH","TEXAS","UNITED STATES","76137",""
"6399","TOP95","5279","TOMLYN PRODUCTS DIVISION OF VETOQUINOL USA INC.","DIN OWNER","Y","Y","Y","N","","4250 N SYLVANIA AVE","FORT WORTH","TEXAS","UNITED STATES","76137",""
"12890","TOP95","5279","TOMLYN PRODUCTS DIVISION OF VETOQUINOL USA INC.","DIN OWNER","Y","Y","Y","N","","4250 N SYLVANIA AVE","FORT WORTH","TEXAS","UNITED STATES","76137",""
"49921","TOP95","5279","TOMLYN PRODUCTS DIVISION OF VETOQUINOL USA INC.","DIN OWNER","Y","Y","Y","N","","4250 N SYLVANIA AVE","FORT WORTH","TEXAS","UNITED STATES","76137",""
"70113","","8125","CHANEL INC.","DIN OWNER","Y","Y","Y","","","55 BOUL. MARIE-VICTORIN","CANDIAC","QUEBEC","CANADA","J5R 1B6",""
"79913","","8125","CHANEL INC.","DIN OWNER","Y","Y","Y","","","55 BOUL. MARIE-VICTORIN","CANDIAC","QUEBEC","CANADA","J5R 1B6",""
"75919","","8125","CHANEL INC.","DIN OWNER","Y","Y","Y","","","55 BOUL. MARIE-VICTORIN","CANDIAC","QUEBEC","CANADA","J5R 1B6",""
"84443","","8125","CHANEL INC.","DIN OWNER","Y","Y","Y","","","55 BOUL. MARIE-VICTORIN","CANDIAC","QUEBEC","CANADA","J5R 1B6",""
"80800","","8125","CHANEL INC.","DIN OWNER","Y","Y","Y","","","55 BOUL. MARIE-VICTORIN","CANDIAC","QUEBEC","CANADA","J5R 1B6",""
"81457","","8125","CHANEL INC.","DIN OWNER","Y","Y","Y","","","55 BOUL. MARIE-VICTORIN","CANDIAC","QUEBEC","CANADA","J5R 1B6",""
"81860","","8125","CHANEL INC.","DIN OWNER","Y","Y","Y","","","55 BOUL. MARIE-VICTORIN","CANDIAC","QUEBEC","CANADA","J5R 1B6",""
"81861","","8125","CHANEL INC.","DIN OWNER","Y","Y","Y","","","55 BOUL. MARIE-VICTORIN","CANDIAC","QUEBEC","CANADA","J5R 1B6",""
"81379","","8125","CHANEL INC.","DIN OWNER","Y","Y","Y","","","55 BOUL. MARIE-VICTORIN","CANDIAC","QUEBEC","CANADA","J5R 1B6",""
"70471","","10294","CHEMFIL CANADA LTD","DIN OWNER","Y","N","Y","","","3258 MARENTETTE AVENUE","WINDSOR","ONTARIO","CANADA","N8X 4G4",""
"68664","FTP65","4217","FORTUNE PHARMACAL CO. LTD.","DIN OWNER","Y","Y","Y","N","5/F","56 KA YIP STREET, SAFETY GODOWN IND'L BLDG","CHAI WAN",".","HONG KONG","999999",""
"68230","FTP65","4217","FORTUNE PHARMACAL CO. LTD.","DIN OWNER","Y","Y","Y","N","5/F","56 KA YIP STREET, SAFETY GODOWN IND'L BLDG","CHAI WAN",".","HONG KONG","999999",""
"68231","FTP65","4217","FORTUNE PHARMACAL CO. LTD.","DIN OWNER","Y","Y","Y","N","5/F","56 KA YIP STREET, SAFETY GODOWN IND'L BLDG","CHAI WAN",".","HONG KONG","999999",""
"65332","ELC08","5490","ESTÉE LAUDER, DIST.","DIN OWNER","Y","N","N","N","","161 COMMANDER BLVD","SCARBOROUGH","ONTARIO","CANADA","M1S 3K9",""
"70981","ELC08","5490","ESTÉE LAUDER, DIST.","DIN OWNER","Y","N","N","N","","161 COMMANDER BLVD","SCARBOROUGH","ONTARIO","CANADA","M1S 3K9",""
"71101","ELC08","5490","ESTÉE LAUDER, DIST.","DIN OWNER","Y","N","N","N","","161 COMMANDER BLVD","SCARBOROUGH","ONTARIO","CANADA","M1S 3K9",""
"80858","ELC08","5490","ESTÉE LAUDER, DIST.","DIN OWNER","Y","N","N","N","","161 COMMANDER BLVD","SCARBOROUGH","ONTARIO","CANADA","M1S 3K9",""
"80977","ELC08","5490","ESTÉE LAUDER, DIST.","DIN OWNER","Y","N","N","N","","161 COMMANDER BLVD","SCARBOROUGH","ONTARIO","CANADA","M1S 3K9",""
"83786","ELC08","5490","ESTÉE LAUDER, DIST.","DIN OWNER","Y","N","N","N","","161 COMMANDER BLVD","SCARBOROUGH","ONTARIO","CANADA","M1S 3K9",""
"83787","ELC08","5490","ESTÉE LAUDER, DIST.","DIN OWNER","Y","N","N","N","","161 COMMANDER BLVD","SCARBOROUGH","ONTARIO","CANADA","M1S 3K9",""
"83902","ELC08","5490","ESTÉE LAUDER, DIST.","DIN OWNER","Y","N","N","N","","161 COMMANDER BLVD","SCARBOROUGH","ONTARIO","CANADA","M1S 3K9",""
"85821","ELC08","5490","ESTÉE LAUDER, DIST.","DIN OWNER","Y","N","N","N","","161 COMMANDER BLVD","SCARBOROUGH","ONTARIO","CANADA","M1S 3K9",""
"85647","ELC08","5490","ESTÉE LAUDER, DIST.","DIN OWNER","Y","N","N","N","","161 COMMANDER BLVD","SCARBOROUGH","ONTARIO","CANADA","M1S 3K9",""
"86641","ELC08","5490","ESTÉE LAUDER, DIST.","DIN OWNER","Y","N","N","N","","161 COMMANDER BLVD","SCARBOROUGH","ONTARIO","CANADA","M1S 3K9",""
"86642","ELC08","5490","ESTÉE LAUDER, DIST.","DIN OWNER","Y","N","N","N","","161 COMMANDER BLVD","SCARBOROUGH","ONTARIO","CANADA","M1S 3K9",""
"86643","ELC08","5490","ESTÉE LAUDER, DIST.","DIN OWNER","Y","N","N","N","","161 COMMANDER BLVD","SCARBOROUGH","ONTARIO","CANADA","M1S 3K9",""
"87916","ELC08","5490","ESTÉE LAUDER, DIST.","DIN OWNER","Y","N","N","N","","161 COMMANDER BLVD","SCARBOROUGH","ONTARIO","CANADA","M1S 3K9",""
"61824","","8690","DERMALOGIX PARTNERS, INC.","DIN OWNER","Y","Y","Y","N","","","SCARBOROUGH","MAINE","UNITED STATES","04070","1510"
"71523","","11001","ALPINE SPECIALTY CHEMICALS LTD","DIN OWNER","Y","Y","Y","","UNIT 16","24 RONSON DRIVE","ETOBICOKE","ONTARIO","CANADA","M9W 1B4",""
"71522","","11001","ALPINE SPECIALTY CHEMICALS LTD","DIN OWNER","Y","Y","Y","","UNIT 16","24 RONSON DRIVE","ETOBICOKE","ONTARIO","CANADA","M9W 1B4",""
